timestamp,elapsed_s,energy_wh,power_w,voltage_v,capacity_pct,status,integral_wh
2026-08-03T12:02:39+05:00,10,40.622,14.51,7.937,100,Discharging,0.0202
2026-08-03T12:02:49+05:00,20,40.622,14.42,7.934,100,Discharging,0.0603
2026-08-03T12:02:59+05:00,30,40.622,11.63,7.982,100,Discharging,0.0965
2026-08-03T12:03:09+05:00,40,40.622,18.35,7.886,100,Discharging,0.1382
2026-08-03T12:03:19+05:00,50,40.591,13.48,7.923,100,Discharging,0.1824
2026-08-03T12:03:29+05:00,60,40.553,15.53,7.917,100,Discharging,0.2227
2026-08-03T12:03:39+05:00,70,40.506,17.35,7.867,100,Discharging,0.2683
2026-08-03T12:03:49+05:00,80,40.460,15.96,7.901,100,Discharging,0.3146
2026-08-03T12:03:59+05:00,90,40.421,15.47,7.892,100,Discharging,0.3582
2026-08-03T12:04:09+05:00,100,40.375,14.99,7.887,99,Discharging,0.4005
2026-08-03T12:04:19+05:00,110,40.306,23.43,7.594,99,Discharging,0.4539
2026-08-03T12:04:29+05:00,120,40.228,16.89,7.899,99,Discharging,0.5099
2026-08-03T12:04:39+05:00,130,40.190,11.34,7.945,99,Discharging,0.5491
2026-08-03T12:04:49+05:00,140,40.167,10.06,7.948,99,Discharging,0.5788
2026-08-03T12:04:59+05:00,150,40.136,10.40,7.949,99,Discharging,0.6073
2026-08-03T12:05:09+05:00,160,40.105,10.91,7.949,99,Discharging,0.6369
2026-08-03T12:05:19+05:00,170,40.082,10.16,7.955,99,Discharging,0.6661
2026-08-03T12:05:29+05:00,180,40.051,10.19,7.961,99,Discharging,0.6944
2026-08-03T12:05:39+05:00,190,40.020,9.74,7.962,99,Discharging,0.7220
2026-08-03T12:05:49+05:00,200,39.997,9.89,7.954,98,Discharging,0.7493
2026-08-03T12:05:59+05:00,210,39.966,9.74,7.956,98,Discharging,0.7766
2026-08-03T12:06:09+05:00,220,39.935,9.54,7.958,98,Discharging,0.8034
2026-08-03T12:06:19+05:00,230,39.912,9.81,7.957,98,Discharging,0.8302
2026-08-03T12:06:29+05:00,240,39.881,11.02,7.934,98,Discharging,0.8592
2026-08-03T12:06:39+05:00,250,39.858,9.73,7.953,98,Discharging,0.8880
2026-08-03T12:06:49+05:00,260,39.827,9.35,7.961,98,Discharging,0.9145
2026-08-03T12:06:59+05:00,270,39.804,9.55,7.938,98,Discharging,0.9408
2026-08-03T12:07:09+05:00,280,39.773,10.48,7.951,98,Discharging,0.9686
2026-08-03T12:07:20+05:00,291,39.750,9.54,7.950,98,Discharging,0.9992
2026-08-03T12:07:30+05:00,301,39.719,9.94,7.955,98,Discharging,1.0262
2026-08-03T12:07:40+05:00,311,39.688,10.71,7.942,98,Discharging,1.0549
2026-08-03T12:07:50+05:00,321,39.665,9.93,7.935,98,Discharging,1.0835
2026-08-03T12:08:00+05:00,331,39.634,12.14,7.918,98,Discharging,1.1142
2026-08-03T12:08:10+05:00,341,39.611,10.97,7.937,98,Discharging,1.1463
2026-08-03T12:08:20+05:00,351,39.580,9.77,7.933,97,Discharging,1.1751
2026-08-03T12:08:30+05:00,361,39.549,10.06,7.903,97,Discharging,1.2026
2026-08-03T12:08:40+05:00,371,39.526,12.03,7.897,97,Discharging,1.2333
2026-08-03T12:08:50+05:00,381,39.480,7.21,7.968,97,Discharging,1.2600
2026-08-03T12:09:00+05:00,391,39.464,6.66,7.988,97,Discharging,1.2793
2026-08-03T12:09:10+05:00,401,39.441,6.68,7.988,97,Discharging,1.2978
2026-08-03T12:09:20+05:00,411,39.426,6.51,7.985,97,Discharging,1.3161
2026-08-03T12:09:30+05:00,421,39.402,6.55,7.991,97,Discharging,1.3343
2026-08-03T12:09:40+05:00,431,39.387,7.71,7.977,97,Discharging,1.3541
2026-08-03T12:09:50+05:00,441,39.364,6.80,7.986,97,Discharging,1.3742
2026-08-03T12:10:00+05:00,451,39.348,6.49,7.987,97,Discharging,1.3927
2026-08-03T12:10:10+05:00,461,39.325,6.51,7.990,97,Discharging,1.4107
2026-08-03T12:10:20+05:00,471,39.310,6.48,7.985,97,Discharging,1.4288
2026-08-03T12:10:30+05:00,481,39.294,7.60,7.959,97,Discharging,1.4483
2026-08-03T12:10:40+05:00,491,39.271,7.33,7.950,97,Discharging,1.4691
2026-08-03T12:10:50+05:00,501,39.256,8.47,7.923,97,Discharging,1.4910
2026-08-03T12:11:00+05:00,511,39.233,6.74,7.980,97,Discharging,1.5121
2026-08-03T12:11:10+05:00,521,39.209,9.41,7.937,97,Discharging,1.5346
2026-08-03T12:11:20+05:00,531,39.186,11.17,7.896,96,Discharging,1.5631
2026-08-03T12:11:30+05:00,541,39.163,7.61,7.965,96,Discharging,1.5892
2026-08-03T12:11:40+05:00,551,39.148,6.43,7.980,96,Discharging,1.6087
2026-08-03T12:11:50+05:00,561,39.132,8.27,7.934,96,Discharging,1.6291
2026-08-03T12:12:00+05:00,571,39.109,7.13,7.975,96,Discharging,1.6505
2026-08-03T12:12:10+05:00,581,39.094,7.16,7.967,96,Discharging,1.6704
2026-08-03T12:12:21+05:00,592,39.078,7.78,7.929,96,Discharging,1.6932
2026-08-03T12:12:31+05:00,602,39.055,6.36,7.976,96,Discharging,1.7128
2026-08-03T12:12:41+05:00,612,39.040,6.68,7.974,96,Discharging,1.7310
2026-08-03T12:12:51+05:00,622,39.016,7.88,7.964,96,Discharging,1.7512
2026-08-03T12:13:01+05:00,632,39.001,6.95,7.960,96,Discharging,1.7718
2026-08-03T12:13:11+05:00,642,38.978,6.35,7.967,96,Discharging,1.7902
2026-08-03T12:13:21+05:00,652,38.962,6.82,7.966,96,Discharging,1.8085
2026-08-03T12:13:31+05:00,662,38.947,6.68,7.963,96,Discharging,1.8273
2026-08-03T12:13:41+05:00,672,38.924,6.68,7.967,96,Discharging,1.8458
2026-08-03T12:13:51+05:00,682,38.908,6.89,7.955,96,Discharging,1.8647
2026-08-03T12:14:01+05:00,692,38.885,6.42,7.966,96,Discharging,1.8832
2026-08-03T12:14:11+05:00,702,38.870,6.83,7.949,96,Discharging,1.9016
2026-08-03T12:14:21+05:00,712,38.854,6.35,7.965,96,Discharging,1.9199
2026-08-03T12:14:31+05:00,722,38.831,6.33,7.966,96,Discharging,1.9375
2026-08-03T12:14:41+05:00,732,38.808,22.88,7.567,96,Discharging,1.9780
2026-08-03T12:14:51+05:00,742,38.754,14.12,7.825,95,Discharging,2.0294
2026-08-03T12:15:01+05:00,752,38.715,12.06,7.835,95,Discharging,2.0658
2026-08-03T12:15:11+05:00,762,38.677,17.87,7.748,95,Discharging,2.1074
2026-08-03T12:15:21+05:00,772,38.623,15.08,7.777,95,Discharging,2.1531
2026-08-03T12:15:31+05:00,782,38.584,16.51,7.694,95,Discharging,2.1970
2026-08-03T12:15:41+05:00,792,38.530,20.31,7.721,95,Discharging,2.2481
2026-08-03T12:15:51+05:00,802,38.484,19.64,7.567,95,Discharging,2.3036
2026-08-03T12:16:01+05:00,812,38.445,20.77,7.710,95,Discharging,2.3597
2026-08-03T12:16:11+05:00,822,38.383,18.80,7.598,94,Discharging,2.4147
2026-08-03T12:16:21+05:00,832,38.345,17.13,7.737,94,Discharging,2.4646
2026-08-03T12:16:31+05:00,842,38.306,15.94,7.802,94,Discharging,2.5105
2026-08-03T12:16:41+05:00,852,38.268,10.61,7.847,94,Discharging,2.5474
2026-08-03T12:16:51+05:00,862,38.237,13.64,7.774,94,Discharging,2.5811
2026-08-03T12:17:01+05:00,872,38.183,14.14,7.751,94,Discharging,2.6197
2026-08-03T12:17:11+05:00,882,38.144,23.00,7.689,94,Discharging,2.6713
2026-08-03T12:17:22+05:00,893,38.090,14.71,7.738,94,Discharging,2.7289
2026-08-03T12:17:32+05:00,903,38.028,15.59,7.718,94,Discharging,2.7710
2026-08-03T12:17:42+05:00,913,37.990,14.23,7.683,94,Discharging,2.8124
2026-08-03T12:17:52+05:00,923,37.951,18.36,7.609,93,Discharging,2.8576
2026-08-03T12:18:02+05:00,933,37.905,16.09,7.697,93,Discharging,2.9055
2026-08-03T12:18:12+05:00,943,37.866,11.90,7.799,93,Discharging,2.9444
2026-08-03T12:18:22+05:00,953,37.820,22.36,7.541,93,Discharging,2.9920
2026-08-03T12:18:32+05:00,963,37.766,24.81,7.564,93,Discharging,3.0575
2026-08-03T12:18:42+05:00,973,37.696,13.58,7.758,93,Discharging,3.1108
2026-08-03T12:18:52+05:00,983,37.650,12.23,7.771,93,Discharging,3.1467
2026-08-03T12:19:02+05:00,993,37.611,17.85,7.675,93,Discharging,3.1884
2026-08-03T12:19:12+05:00,1003,37.557,21.18,7.639,92,Discharging,3.2426
2026-08-03T12:19:22+05:00,1013,37.511,12.04,7.757,92,Discharging,3.2888
2026-08-03T12:19:32+05:00,1023,37.472,21.67,7.675,92,Discharging,3.3356
2026-08-03T12:19:42+05:00,1033,37.426,15.21,7.703,92,Discharging,3.3868
2026-08-03T12:19:52+05:00,1043,37.387,23.64,7.349,92,Discharging,3.4408
2026-08-03T12:20:02+05:00,1053,37.333,19.57,7.681,92,Discharging,3.5008
2026-08-03T12:20:12+05:00,1063,37.295,14.49,7.713,92,Discharging,3.5481
2026-08-03T12:20:22+05:00,1073,37.256,14.83,7.706,92,Discharging,3.5888
2026-08-03T12:20:32+05:00,1083,37.210,14.32,7.710,92,Discharging,3.6293
2026-08-03T12:20:42+05:00,1093,37.171,15.06,7.723,92,Discharging,3.6701
2026-08-03T12:20:52+05:00,1103,37.125,17.83,7.623,91,Discharging,3.7158
2026-08-03T12:21:02+05:00,1113,37.086,12.11,7.749,91,Discharging,3.7574
2026-08-03T12:21:12+05:00,1123,37.040,12.40,7.756,91,Discharging,3.7914
2026-08-03T12:21:22+05:00,1133,37.001,14.82,7.705,91,Discharging,3.8292
2026-08-03T12:21:32+05:00,1143,36.955,13.93,7.709,91,Discharging,3.8692
2026-08-03T12:21:42+05:00,1153,36.924,9.37,7.785,91,Discharging,3.9015
2026-08-03T12:21:52+05:00,1163,36.901,10.42,7.749,91,Discharging,3.9290
2026-08-03T12:22:02+05:00,1173,36.870,9.59,7.782,91,Discharging,3.9568
2026-08-03T12:22:12+05:00,1183,36.839,10.49,7.779,91,Discharging,3.9847
2026-08-03T12:22:22+05:00,1193,36.808,13.18,7.709,91,Discharging,4.0175
2026-08-03T12:22:32+05:00,1203,36.770,13.53,7.706,91,Discharging,4.0546
2026-08-03T12:22:42+05:00,1213,36.731,13.61,7.696,90,Discharging,4.0923
2026-08-03T12:22:52+05:00,1223,36.693,27.33,7.524,90,Discharging,4.1492
2026-08-03T12:23:03+05:00,1234,36.639,15.22,7.696,90,Discharging,4.2142
2026-08-03T12:23:13+05:00,1244,36.600,14.94,7.645,90,Discharging,4.2561
2026-08-03T12:23:23+05:00,1254,36.561,14.53,7.706,90,Discharging,4.2970
2026-08-03T12:23:33+05:00,1264,36.523,14.55,7.693,90,Discharging,4.3374
2026-08-03T12:23:43+05:00,1274,36.477,14.76,7.693,90,Discharging,4.3781
2026-08-03T12:23:53+05:00,1284,36.438,16.18,7.641,90,Discharging,4.4211
2026-08-03T12:24:03+05:00,1294,36.399,14.06,7.682,90,Discharging,4.4631
2026-08-03T12:24:13+05:00,1304,36.361,15.77,7.642,90,Discharging,4.5045
2026-08-03T12:24:23+05:00,1314,36.314,16.24,7.634,89,Discharging,4.5490
2026-08-03T12:24:33+05:00,1324,36.268,17.57,7.608,89,Discharging,4.5959
2026-08-03T12:24:43+05:00,1334,36.206,21.08,7.549,89,Discharging,4.6496
2026-08-03T12:24:53+05:00,1344,36.168,16.79,7.624,89,Discharging,4.7022
2026-08-03T12:25:03+05:00,1354,36.121,22.64,7.568,89,Discharging,4.7570
2026-08-03T12:25:13+05:00,1364,36.067,21.22,7.599,89,Discharging,4.8179
2026-08-03T12:25:23+05:00,1374,36.029,13.40,7.683,89,Discharging,4.8660
2026-08-03T12:25:33+05:00,1384,35.998,12.47,7.679,89,Discharging,4.9019
2026-08-03T12:25:43+05:00,1394,35.967,10.29,7.734,89,Discharging,4.9335
2026-08-03T12:25:53+05:00,1404,35.921,19.88,7.613,88,Discharging,4.9754
2026-08-03T12:26:03+05:00,1414,35.874,13.84,7.666,88,Discharging,5.0222
2026-08-03T12:26:13+05:00,1424,35.836,22.42,7.530,88,Discharging,5.0726
2026-08-03T12:26:23+05:00,1434,35.774,27.89,7.401,88,Discharging,5.1425
2026-08-03T12:26:33+05:00,1444,35.728,20.34,7.637,88,Discharging,5.2095
2026-08-03T12:26:43+05:00,1454,35.681,15.82,7.620,88,Discharging,5.2597
2026-08-03T12:26:53+05:00,1464,35.643,16.01,7.668,88,Discharging,5.3039
2026-08-03T12:27:03+05:00,1474,35.581,15.45,7.622,88,Discharging,5.3476
2026-08-03T12:27:13+05:00,1484,35.535,16.98,7.355,87,Discharging,5.3926
2026-08-03T12:27:23+05:00,1494,35.481,36.11,7.234,87,Discharging,5.4664
2026-08-03T12:27:33+05:00,1504,35.411,15.43,7.615,87,Discharging,5.5380
2026-08-03T12:27:43+05:00,1514,35.373,11.90,7.678,87,Discharging,5.5759
2026-08-03T12:27:54+05:00,1525,35.342,12.16,7.678,87,Discharging,5.6127
2026-08-03T12:28:04+05:00,1535,35.280,31.55,7.321,87,Discharging,5.6734
2026-08-03T12:28:14+05:00,1545,35.226,27.33,7.346,87,Discharging,5.7552
2026-08-03T12:28:24+05:00,1555,35.164,26.87,7.302,87,Discharging,5.8304
2026-08-03T12:28:34+05:00,1565,35.095,24.51,7.523,86,Discharging,5.9018
2026-08-03T12:28:44+05:00,1575,35.033,28.00,7.249,86,Discharging,5.9747
2026-08-03T12:28:54+05:00,1585,34.948,23.13,7.475,86,Discharging,6.0457
2026-08-03T12:29:04+05:00,1595,34.871,24.38,7.452,86,Discharging,6.1117
2026-08-03T12:29:14+05:00,1605,34.824,19.06,7.561,86,Discharging,6.1720
2026-08-03T12:29:24+05:00,1615,34.763,20.27,7.508,86,Discharging,6.2267
2026-08-03T12:29:34+05:00,1625,34.709,19.83,7.486,85,Discharging,6.2824
2026-08-03T12:29:44+05:00,1635,34.655,20.26,7.499,85,Discharging,6.3380
2026-08-03T12:29:54+05:00,1645,34.593,19.61,7.484,85,Discharging,6.3934
2026-08-03T12:30:04+05:00,1655,34.547,19.46,7.517,85,Discharging,6.4477
2026-08-03T12:30:14+05:00,1665,34.485,19.35,7.519,85,Discharging,6.5016
2026-08-03T12:30:24+05:00,1675,34.438,19.55,7.518,85,Discharging,6.5556
2026-08-03T12:30:34+05:00,1685,34.384,19.72,7.523,85,Discharging,6.6101
2026-08-03T12:30:44+05:00,1695,34.323,19.22,7.519,84,Discharging,6.6642
2026-08-03T12:30:54+05:00,1705,34.269,19.54,7.513,84,Discharging,6.7180
2026-08-03T12:31:04+05:00,1715,34.215,22.56,7.428,84,Discharging,6.7765
2026-08-03T12:31:14+05:00,1725,34.145,23.24,7.450,84,Discharging,6.8401
2026-08-03T12:31:24+05:00,1735,34.091,23.69,7.472,84,Discharging,6.9053
2026-08-03T12:31:34+05:00,1745,34.029,19.52,7.505,84,Discharging,6.9653
2026-08-03T12:31:44+05:00,1755,33.983,19.45,7.530,84,Discharging,7.0194
2026-08-03T12:31:54+05:00,1765,33.929,19.72,7.500,84,Discharging,7.0738
2026-08-03T12:32:04+05:00,1775,33.867,19.24,7.499,83,Discharging,7.1280
2026-08-03T12:32:14+05:00,1785,33.821,18.38,7.500,83,Discharging,7.1802
2026-08-03T12:32:24+05:00,1795,33.759,18.21,7.544,83,Discharging,7.2310
2026-08-03T12:32:34+05:00,1805,33.705,14.21,7.585,83,Discharging,7.2761
2026-08-03T12:32:44+05:00,1815,33.659,15.41,7.579,83,Discharging,7.3172
2026-08-03T12:32:54+05:00,1825,33.612,14.67,7.573,83,Discharging,7.3590
2026-08-03T12:33:05+05:00,1836,33.574,16.20,7.451,83,Discharging,7.4062
2026-08-03T12:33:15+05:00,1846,33.527,15.56,7.581,83,Discharging,7.4503
2026-08-03T12:33:25+05:00,1856,33.497,18.21,7.521,82,Discharging,7.4972
2026-08-03T12:33:35+05:00,1866,33.443,21.54,7.442,82,Discharging,7.5524
2026-08-03T12:33:45+05:00,1876,33.373,37.99,7.090,82,Discharging,7.6351
2026-08-03T12:33:55+05:00,1886,33.304,31.77,7.261,82,Discharging,7.7320
2026-08-03T12:34:05+05:00,1896,33.234,23.05,7.483,82,Discharging,7.8081
2026-08-03T12:34:15+05:00,1906,33.188,19.04,7.523,82,Discharging,7.8666
2026-08-03T12:34:25+05:00,1916,33.141,26.59,7.322,82,Discharging,7.9300
2026-08-03T12:34:35+05:00,1926,33.080,15.25,7.585,81,Discharging,7.9881
2026-08-03T12:34:45+05:00,1936,33.033,20.91,7.386,81,Discharging,8.0383
2026-08-03T12:34:55+05:00,1946,32.972,18.10,7.499,81,Discharging,8.0925
2026-08-03T12:35:05+05:00,1956,32.925,15.87,7.548,81,Discharging,8.1397
2026-08-03T12:35:15+05:00,1966,32.887,17.76,7.509,81,Discharging,8.1864
2026-08-03T12:35:25+05:00,1976,32.833,18.12,7.498,81,Discharging,8.2362
2026-08-03T12:35:35+05:00,1986,32.779,20.87,7.507,81,Discharging,8.2904
2026-08-03T12:35:45+05:00,1996,32.725,14.09,7.572,81,Discharging,8.3389
2026-08-03T12:35:55+05:00,2006,32.686,14.75,7.550,80,Discharging,8.3790
2026-08-03T12:36:05+05:00,2016,32.640,15.05,7.551,80,Discharging,8.4204
2026-08-03T12:36:15+05:00,2026,32.593,15.85,7.534,80,Discharging,8.4633
2026-08-03T12:36:25+05:00,2036,32.547,19.03,7.472,80,Discharging,8.5117
2026-08-03T12:36:35+05:00,2046,32.493,16.21,7.526,80,Discharging,8.5607
2026-08-03T12:36:45+05:00,2056,32.439,21.28,7.472,80,Discharging,8.6128
2026-08-03T12:36:55+05:00,2066,32.393,16.83,7.505,80,Discharging,8.6657
2026-08-03T12:37:05+05:00,2076,32.339,16.23,7.516,80,Discharging,8.7116
2026-08-03T12:37:15+05:00,2086,32.292,17.18,7.497,79,Discharging,8.7580
2026-08-03T12:37:25+05:00,2096,32.238,18.63,7.456,79,Discharging,8.8078
2026-08-03T12:37:35+05:00,2106,32.184,18.60,7.501,79,Discharging,8.8595
2026-08-03T12:37:45+05:00,2116,32.138,16.50,7.509,79,Discharging,8.9082
2026-08-03T12:37:55+05:00,2126,32.084,18.45,7.447,79,Discharging,8.9568
2026-08-03T12:38:05+05:00,2136,32.038,18.85,7.487,79,Discharging,9.0086
2026-08-03T12:38:16+05:00,2146,31.983,17.96,7.494,79,Discharging,9.0597
2026-08-03T12:38:26+05:00,2157,31.937,18.74,7.441,79,Discharging,9.1158
2026-08-03T12:38:36+05:00,2167,31.883,17.11,7.488,78,Discharging,9.1656
2026-08-03T12:38:46+05:00,2177,31.829,18.19,7.478,78,Discharging,9.2146
2026-08-03T12:38:56+05:00,2187,31.790,16.05,7.505,78,Discharging,9.2621
2026-08-03T12:39:06+05:00,2197,31.736,16.58,7.493,78,Discharging,9.3074
2026-08-03T12:39:16+05:00,2207,31.667,20.58,7.488,78,Discharging,9.3590
2026-08-03T12:39:26+05:00,2217,31.621,12.69,7.556,78,Discharging,9.4053
2026-08-03T12:39:36+05:00,2227,31.582,11.69,7.579,78,Discharging,9.4391
2026-08-03T12:39:46+05:00,2237,31.543,12.18,7.582,78,Discharging,9.4723
2026-08-03T12:39:56+05:00,2247,31.520,10.86,7.592,78,Discharging,9.5043
2026-08-03T12:40:06+05:00,2257,31.482,11.50,7.552,77,Discharging,9.5353
2026-08-03T12:40:16+05:00,2267,31.451,11.31,7.599,77,Discharging,9.5670
2026-08-03T12:40:26+05:00,2277,31.420,12.22,7.517,77,Discharging,9.5997
2026-08-03T12:40:36+05:00,2287,31.389,11.72,7.576,77,Discharging,9.6330
2026-08-03T12:40:46+05:00,2297,31.358,10.48,7.587,77,Discharging,9.6638
2026-08-03T12:40:56+05:00,2307,31.327,11.89,7.580,77,Discharging,9.6949
2026-08-03T12:41:06+05:00,2317,31.296,11.15,7.606,77,Discharging,9.7269
2026-08-03T12:41:16+05:00,2327,31.273,10.65,7.600,77,Discharging,9.7572
2026-08-03T12:41:26+05:00,2337,31.227,18.75,7.459,77,Discharging,9.7980
2026-08-03T12:41:36+05:00,2347,31.188,8.01,7.647,77,Discharging,9.8352
2026-08-03T12:41:46+05:00,2357,31.165,7.69,7.656,77,Discharging,9.8570
2026-08-03T12:41:56+05:00,2367,31.142,7.29,7.661,77,Discharging,9.8778
2026-08-03T12:42:06+05:00,2377,31.127,7.82,7.648,77,Discharging,9.8988
2026-08-03T12:42:16+05:00,2387,31.103,7.88,7.642,77,Discharging,9.9206
2026-08-03T12:42:26+05:00,2397,31.080,7.30,7.661,77,Discharging,9.9416
2026-08-03T12:42:36+05:00,2407,31.057,7.74,7.659,76,Discharging,9.9625
2026-08-03T12:42:46+05:00,2417,31.034,7.29,7.663,76,Discharging,9.9834
2026-08-03T12:42:56+05:00,2427,31.018,7.39,7.664,76,Discharging,10.0038
2026-08-03T12:43:06+05:00,2437,30.995,7.97,7.644,76,Discharging,10.0251
2026-08-03T12:43:17+05:00,2448,30.972,7.29,7.660,76,Discharging,10.0484
2026-08-03T12:43:27+05:00,2458,30.949,7.95,7.660,76,Discharging,10.0696
2026-08-03T12:43:37+05:00,2468,30.926,7.29,7.661,76,Discharging,10.0908
2026-08-03T12:43:47+05:00,2478,30.903,7.49,7.653,76,Discharging,10.1113
2026-08-03T12:43:57+05:00,2488,30.880,11.27,7.590,76,Discharging,10.1374
2026-08-03T12:44:07+05:00,2498,30.849,7.46,7.650,76,Discharging,10.1634
2026-08-03T12:44:17+05:00,2508,30.825,7.80,7.657,76,Discharging,10.1846
2026-08-03T12:44:27+05:00,2518,30.802,7.53,7.656,76,Discharging,10.2059
2026-08-03T12:44:37+05:00,2528,30.787,7.48,7.655,76,Discharging,10.2267
2026-08-03T12:44:47+05:00,2538,30.756,8.25,7.637,76,Discharging,10.2486
2026-08-03T12:44:57+05:00,2548,30.741,7.32,7.657,76,Discharging,10.2702
2026-08-03T12:45:07+05:00,2558,30.717,7.57,7.655,76,Discharging,10.2909
2026-08-03T12:45:17+05:00,2568,30.694,7.77,7.651,76,Discharging,10.3122
2026-08-03T12:45:27+05:00,2578,30.671,7.41,7.651,76,Discharging,10.3333
2026-08-03T12:45:37+05:00,2588,30.648,7.58,7.640,75,Discharging,10.3541
2026-08-03T12:45:47+05:00,2598,30.625,7.55,7.654,75,Discharging,10.3751
2026-08-03T12:45:57+05:00,2608,30.602,7.35,7.653,75,Discharging,10.3958
2026-08-03T12:46:07+05:00,2618,30.578,7.36,7.653,75,Discharging,10.4162
2026-08-03T12:46:17+05:00,2628,30.563,7.36,7.655,75,Discharging,10.4367
2026-08-03T12:46:27+05:00,2638,30.540,8.42,7.652,75,Discharging,10.4586
2026-08-03T12:46:37+05:00,2648,30.517,7.30,7.653,75,Discharging,10.4804
2026-08-03T12:46:47+05:00,2658,30.494,7.28,7.653,75,Discharging,10.5007
2026-08-03T12:46:57+05:00,2668,30.470,7.60,7.652,75,Discharging,10.5213
2026-08-03T12:47:07+05:00,2678,30.447,7.81,7.645,75,Discharging,10.5427
2026-08-03T12:47:17+05:00,2688,30.432,7.55,7.642,75,Discharging,10.5641
2026-08-03T12:47:27+05:00,2698,30.409,7.55,7.648,75,Discharging,10.5850
2026-08-03T12:47:37+05:00,2708,30.385,7.83,7.653,75,Discharging,10.6064
2026-08-03T12:47:47+05:00,2718,30.362,7.88,7.626,75,Discharging,10.6282
2026-08-03T12:47:57+05:00,2728,30.347,7.30,7.647,75,Discharging,10.6493
2026-08-03T12:48:08+05:00,2738,30.316,7.95,7.640,75,Discharging,10.6705
2026-08-03T12:48:18+05:00,2749,30.301,7.29,7.649,75,Discharging,10.6938
2026-08-03T12:48:28+05:00,2759,30.277,7.57,7.643,75,Discharging,10.7144
2026-08-03T12:48:38+05:00,2769,30.254,7.54,7.648,74,Discharging,10.7354
2026-08-03T12:48:48+05:00,2779,30.231,7.81,7.646,74,Discharging,10.7567
2026-08-03T12:48:58+05:00,2789,30.208,8.02,7.636,74,Discharging,10.7787
2026-08-03T12:49:08+05:00,2799,30.192,7.41,7.652,74,Discharging,10.8001
2026-08-03T12:49:18+05:00,2809,30.169,8.38,7.642,74,Discharging,10.8221
2026-08-03T12:49:28+05:00,2819,30.131,15.90,7.451,74,Discharging,10.8558
2026-08-03T12:49:38+05:00,2829,30.077,18.52,7.488,74,Discharging,10.9036
2026-08-03T12:49:48+05:00,2839,30.023,12.40,7.540,74,Discharging,10.9465
2026-08-03T12:49:58+05:00,2849,29.999,11.26,7.566,74,Discharging,10.9794
2026-08-03T12:50:08+05:00,2859,29.961,12.55,7.515,74,Discharging,11.0124
2026-08-03T12:50:18+05:00,2869,29.915,18.72,7.410,74,Discharging,11.0559
2026-08-03T12:50:28+05:00,2879,29.860,21.75,7.336,74,Discharging,11.1121
2026-08-03T12:50:38+05:00,2889,29.814,17.64,7.468,73,Discharging,11.1668
2026-08-03T12:50:48+05:00,2899,29.768,18.17,7.417,73,Discharging,11.2165
2026-08-03T12:50:58+05:00,2909,29.706,22.74,7.358,73,Discharging,11.2733
2026-08-03T12:51:08+05:00,2919,29.660,15.77,7.467,73,Discharging,11.3268
2026-08-03T12:51:18+05:00,2929,29.606,15.25,7.449,73,Discharging,11.3699
